Date,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,Value
2021-04-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",123.198443
2021-04-01,BWA,Botswana,FAO_CP_23014,Food price inflation,11.907553
2021-04-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",140.785982
2021-04-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",161.28738
2021-04-01,KEN,Kenya,FAO_CP_23014,Food price inflation,6.550239
2021-04-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",129.061358
2021-04-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",139.313029
2021-04-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.906638
2021-04-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",130.660867
2021-04-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",140.244729
2021-04-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.331878
2021-04-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",4555.763213
2021-04-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",6814.165194
2021-04-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,216.60812
2021-05-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.849179
2021-05-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",124.622976
2021-05-01,BWA,Botswana,FAO_CP_23014,Food price inflation,12.555894
2021-05-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",141.070385
2021-05-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",161.941765
2021-05-01,KEN,Kenya,FAO_CP_23014,Food price inflation,6.882847
2021-05-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",129.401159
2021-05-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",140.323243
2021-05-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.554721
2021-05-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",130.8181
2021-05-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",141.252648
2021-05-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.746464
2021-05-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",4671.461009
2021-05-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",6879.219408
2021-05-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,178.61568
2021-06-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.184978
2021-06-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",118.836858
2021-06-01,BWA,Botswana,FAO_CP_23014,Food price inflation,6.822327
2021-06-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",141.186086
2021-06-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",161.903595
2021-06-01,KEN,Kenya,FAO_CP_23014,Food price inflation,8.213707
2021-06-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",130.021031
2021-06-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",140.770973
2021-06-01,NAM,Namibia,FAO_CP_23014,Food price inflation,7.2625
2021-06-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",131.132567
2021-06-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",141.396637
2021-06-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.623236
2021-06-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",4852.807554
2021-06-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",7099.700447
2021-06-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,108.75769
2021-07-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.166136
2021-07-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",118.963051
2021-07-01,BWA,Botswana,FAO_CP_23014,Food price inflation,6.532611
2021-07-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",141.645838
2021-07-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",160.96849
2021-07-01,KEN,Kenya,FAO_CP_23014,Food price inflation,8.59304
2021-07-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",130.232299
2021-07-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",140.153126
2021-07-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.092723
2021-07-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",132.547666
2021-07-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",141.684614
2021-07-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.724512
2021-07-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",4977.117686
2021-07-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",7277.984158
2021-07-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,55.085984
2021-08-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.280291
2021-08-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",119.174283
2021-08-01,BWA,Botswana,FAO_CP_23014,Food price inflation,6.320939
2021-08-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",141.969246
2021-08-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",162.365399
2021-08-01,KEN,Kenya,FAO_CP_23014,Food price inflation,10.553744
2021-08-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",130.034986
2021-08-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",140.70929
2021-08-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.240168
2021-08-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.019366
2021-08-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",141.972591
2021-08-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.825569
2021-08-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",5185.601214
2021-08-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",7506.377197
2021-08-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,50.470518
2021-09-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.844844
2021-09-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",119.429826
2021-09-01,BWA,Botswana,FAO_CP_23014,Food price inflation,6.349203
2021-09-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",142.420085
2021-09-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",162.48577
2021-09-01,KEN,Kenya,FAO_CP_23014,Food price inflation,10.4581
2021-09-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",130.4878
2021-09-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",140.904982
2021-09-01,NAM,Namibia,FAO_CP_23014,Food price inflation,4.965744
2021-09-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.333833
2021-09-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",141.972591
2021-09-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.709957
2021-09-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",5430.646546
2021-09-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",7868.395107
2021-09-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,54.51438
2021-10-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",125.963055
2021-10-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",119.953119
2021-10-01,BWA,Botswana,FAO_CP_23014,Food price inflation,6.815183
2021-10-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",143.151621
2021-10-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",164.363138
2021-10-01,KEN,Kenya,FAO_CP_23014,Food price inflation,10.381123
2021-10-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",130.729865
2021-10-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",142.154271
2021-10-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.180863
2021-10-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.805533
2021-10-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",143.268486
2021-10-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.189968
2021-10-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",5778.227425
2021-10-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",8463.201611
2021-10-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,61.35358
2021-11-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",125.937712
2021-11-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",120.088047
2021-11-01,BWA,Botswana,FAO_CP_23014,Food price inflation,6.735267
2021-11-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",143.801164
2021-11-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",165.936642
2021-11-01,KEN,Kenya,FAO_CP_23014,Food price inflation,9.800728
2021-11-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",131.472804
2021-11-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",142.567972
2021-11-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.184961
2021-11-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",134.277233
2021-11-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",143.412475
2021-11-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.620361
2021-11-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",6111.346079
2021-11-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",9014.404208
2021-11-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,65.392432
2021-12-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",126.130008
2021-12-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",120.433366
2021-12-01,BWA,Botswana,FAO_CP_23014,Food price inflation,7.24283
2021-12-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",145.114778
2021-12-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",168.780295
2021-12-01,KEN,Kenya,FAO_CP_23014,Food price inflation,8.996831
2021-12-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",131.990661
2021-12-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",142.578512
2021-12-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.117352
2021-12-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",135.063399
2021-12-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",143.988429
2021-12-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.374078
2021-12-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",6463.314374
2021-12-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",9575.452849
2021-12-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,64.908403
2022-01-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",128.923091
2022-01-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",120.801945
2022-01-01,BWA,Botswana,FAO_CP_23014,Food price inflation,7.06931
2022-01-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",145.566211
2022-01-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",169.804501
2022-01-01,KEN,Kenya,FAO_CP_23014,Food price inflation,7.982029
2022-01-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.381759
2022-01-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",143.083631
2022-01-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.61371
2022-01-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",135.377866
2022-01-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",145.284324
2022-01-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.65445
2022-01-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",6808.620296
2022-01-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",10225.994991
2022-01-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,63.309373
2022-02-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",129.319689
2022-02-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",121.358602
2022-02-01,BWA,Botswana,FAO_CP_23014,Food price inflation,6.765926
2022-02-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",146.164188
2022-02-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",171.219221
2022-02-01,KEN,Kenya,FAO_CP_23014,Food price inflation,8.003138
2022-02-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.675032
2022-02-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",144.564788
2022-02-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.441457
2022-02-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",136.164032
2022-02-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",146.724209
2022-02-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.478579
2022-02-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",7018.768988
2022-02-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",10763.53333
2022-02-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,64.613955
2022-03-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",129.6058
2022-03-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",122.086813
2022-03-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.527643
2022-03-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",147.40323
2022-03-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",173.85023
2022-03-01,KEN,Kenya,FAO_CP_23014,Food price inflation,9.623377
2022-03-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",134.391038
2022-03-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",145.219116
2022-03-01,NAM,Namibia,FAO_CP_23014,Food price inflation,4.642817
2022-03-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",137.579132
2022-03-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",147.588139
2022-03-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.217617
2022-03-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",7205.238954
2022-03-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",11218.42515
2022-03-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,67.358715
2022-04-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.496197
2022-04-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",124.776322
2022-04-01,BWA,Botswana,FAO_CP_23014,Food price inflation,1.280762
2022-04-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",149.899274
2022-04-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",178.9895
2022-04-01,KEN,Kenya,FAO_CP_23014,Food price inflation,10.975515
2022-04-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",136.294417
2022-04-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",147.320254
2022-04-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.74765
2022-04-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",138.522532
2022-04-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",148.596058
2022-04-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.954825
2022-04-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",7899.321605
2022-04-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",12530.018699
2022-04-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,83.881933
2022-05-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",136.934197
2022-05-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",127.989125
2022-05-01,BWA,Botswana,FAO_CP_23014,Food price inflation,2.701066
2022-05-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",151.062034
2022-05-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",181.235982
2022-05-01,KEN,Kenya,FAO_CP_23014,Food price inflation,11.914293
2022-05-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",136.41075
2022-05-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",149.591575
2022-05-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.604987
2022-05-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",139.465931
2022-05-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",151.907792
2022-05-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,7.543323
2022-05-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",8585.018041
2022-05-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",14659.342447
2022-05-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,113.096015
2022-06-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",138.773688
2022-06-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",130.258694
2022-06-01,BWA,Botswana,FAO_CP_23014,Food price inflation,9.611358
2022-06-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",152.406064
2022-06-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",183.70939
2022-06-01,KEN,Kenya,FAO_CP_23014,Food price inflation,13.468382
2022-06-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",137.804169
2022-06-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",150.594144
2022-06-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.978123
2022-06-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",140.881031
2022-06-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",153.92363
2022-06-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,8.85947
2022-06-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",10132.02813
2022-06-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",18260.177401
2022-06-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,157.196448
2022-07-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",141.968371
2022-07-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",133.058714
2022-07-01,BWA,Botswana,FAO_CP_23014,Food price inflation,11.848774
2022-07-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",153.426163
2022-07-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",185.86696
2022-07-01,KEN,Kenya,FAO_CP_23014,Food price inflation,15.467915
2022-07-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",139.149283
2022-07-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",151.871314
2022-07-01,NAM,Namibia,FAO_CP_23014,Food price inflation,8.360989
2022-07-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",143.23953
2022-07-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",155.651491
2022-07-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,9.857724
2022-07-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",11761.913759
2022-07-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",22166.737285
2022-07-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,204.572486
2022-08-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",142.423547
2022-08-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",134.960231
2022-08-01,BWA,Botswana,FAO_CP_23014,Food price inflation,13.246102
2022-08-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",154.076841
2022-08-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",186.883162
2022-08-01,KEN,Kenya,FAO_CP_23014,Food price inflation,15.100362
